timestamp,posX,posY,posZ
16:22:52.199,8.374879100000001e-05,0.0044297129000000005,0.19607711400000002
16:22:52.277,-0.047114678839999986,15.578549571199993,699.9001342930004
16:22:52.322,0.000227318149,0.013169497600000002,0.588111703
16:22:52.411,-0.04853840834199999,15.948542762999992,716.5650857790004
16:22:52.433,0.000358923394,0.0262193541,1.17617555
16:22:52.533,-0.04999803018199999,16.32282209829999,733.4261383060003
16:22:52.545,0.00045463630099999995,0.043722851800000004,1.9603643659999999
16:22:52.644,-0.05144568790899999,16.70133972079999,750.4832440190004
16:22:52.680,0.00039481573799999994,0.06558427780000001,2.940749934
16:22:52.752,-0.05280959684499999,17.084143486799988,767.7365225560004
16:22:52.810,0.0004187439659999999,0.0917557756,4.117140833
16:22:52.878,-0.05420939811899999,17.471185539999986,785.1858782070004
16:22:52.922,0.00040677985599999985,0.1221416323,5.489608845999999
16:22:53.000,-0.05562116350599999,17.862537664999987,802.8312870440004
16:22:53.034,0.0003589234079999998,0.1569572019,7.0581061169999995
16:22:53.139,-0.056925251872999995,18.258295574599988,820.6727251390005
16:22:53.139,0.0004187439799999998,0.1961785561,8.822632645999999
16:22:53.245,0.00041874398499999976,0.23973391040000003,10.783188433
16:22:53.257,-0.058289160806999994,18.658387484299986,838.7101924920005
16:22:53.368,0.00045463632799999974,0.28771897760000004,12.939845261
16:22:53.402,-0.05954539272099999,19.062885178599984,856.9436891030005
16:22:53.502,0.0003589234209999997,0.3400141166,15.292627058
16:22:53.612,0.00022731817599999968,0.39661932740000005,17.841581679
16:22:53.735,8.374881799999966e-05,0.45758246650000006,20.586565558
16:22:53.848,2.699999962106278e-11,0.5229035339000001,23.527554768
16:22:54.022,-0.0001674975550000004,0.5927260990000001,26.664645019
16:22:54.135,-0.0003948157040000004,0.6668587359000001,29.998051670000002
16:22:54.271,-0.0005623132860000004,0.7454450140000002,33.527463652
16:22:54.391,-0.0007178467550000004,0.8282695793000002,37.252976675
16:22:55.323,-0.0009810572440000003,0.9154999292000002,41.174471101
16:22:55.456,-0.0012562318460000005,1.0070882074000003,45.291994785
16:22:55.558,-0.0014476576570000006,1.1030822702000003,49.605595582999996
16:22:55.692,-0.0018185451780000008,1.2034103331000003,54.11534527799999
16:22:55.806,-0.002177468586000001,1.3080963243000003,58.82141137299999
16:22:55.951,-0.002500499656000001,1.4171641718000003,63.72353065399999
16:22:56.072,-0.002835494839000001,1.5305899476000002,68.821774904
16:22:56.238,-0.003254238813000001,1.6483497235000002,74.11590484599999
16:22:56.341,-0.003541377537000001,1.7706109971000001,79.606375116
16:22:56.469,-0.003720839241000001,1.897445553,85.293209642
16:22:56.582,-0.003792623925000001,2.0283269701,91.17597771599999
16:22:56.700,-0.003852444496000001,2.163518459,97.254727193
16:22:56.815,-0.003828516276000001,2.3031396608,103.52950592799999
16:22:56.921,-0.003792623943000001,2.4471187909,110.00064891899999
16:22:57.042,-0.003792623948000001,2.5954319211,116.66796473399998
16:22:57.175,-0.003541377583000001,2.7481747642,123.53032875299998
16:22:57.392,-0.0033020953310000014,2.9050362533999996,130.58886559599998
16:22:57.513,-0.0029551360590000016,3.0660403166999997,137.84357526299996
16:22:57.638,-0.0025004997670000015,3.2313783801,145.29421847799995
16:22:57.758,-0.0020578275880000015,3.4010265153,152.94077131299994
16:22:57.886,-0.0014356936990000014,3.5748890093999997,160.78352089999993
16:22:58.023,-0.0009690932800000013,3.7531094317999996,168.82237152799993
16:22:58.172,-0.0005623134280000013,3.9355202847999995,177.05710784799993
16:28:24.102,0.00072981089,0.004286143500000001,0.19600533100000003
16:28:24.256,0.00226121738,0.012882358800000002,0.5880638480000001
16:28:24.382,0.00454636297,0.0258125742,1.1761516230000002
16:28:24.504,0.007489534820000001,0.043196430800000005,1.9602447290000002
16:28:24.629,0.011210374060000002,0.06508178510000001,2.9404388760000004
16:28:24.749,0.01580459353,0.09137292400000001,4.116710137
16:28:24.872,0.021152552100000003,0.12209377580000001,5.489058512000001
16:28:24.992,0.027326034480000004,0.1573161253,7.0574361450000005
16:28:25.126,0.03420539954000001,0.1968964031,8.821843036
16:28:25.261,0.04183850370000001,0.24095425040000001,10.782279185
16:28:25.392,0.05027320346000001,0.28946573890000005,12.938840303000001
16:28:25.505,0.05943771411000001,0.3424069403000001,15.291478535000001
16:28:25.621,0.06935596386000001,0.3996342852000001,17.840361375
16:28:25.748,0.07998009629000001,0.4612434864000001,20.585440967
16:28:25.872,0.09135796782000001,0.5269474054000002,23.526717311
16:28:25.994,0.10358529137000001,0.5970331807000002,26.664094696
16:28:26.116,0.11649456939000002,0.6715486689000002,29.99759705
16:28:26.254,0.13018151480000004,0.7504460134000002,33.527320083999996
16:28:26.381,0.14510076391000004,0.8338927119000001,37.254220933999996
16:28:26.522,0.16060625458000005,0.9214819845000002,41.177677460999995
16:28:26.654,0.17696119727000006,1.0139556062000001,45.297402522999995
16:28:26.772,0.19404595085000007,1.1106914431000001,49.613252554
16:28:26.914,0.21178873069000007,1.2120244906000002,54.125179699
16:28:27.060,0.23023739321000006,1.3176915382,58.833183958
16:28:27.172,0.24951157954000006,1.4278600835000002,63.737384969
16:28:27.286,0.26946772034000005,1.5425061983000001,68.83780666
16:28:27.433,0.29010581561000004,1.6612470309,74.134496886
16:28:27.566,0.31168907581000005,1.7843936481,79.62714458699999
16:28:28.354,0.33402607511000004,1.9118981936,85.315917257
16:28:28.490,0.35706895709,2.0436410263,91.200934535
16:28:28.618,0.38100914758000004,2.1797178591,97.282172493
16:28:28.756,0.4058945030000001,2.3201526202,103.55939185400001
16:28:28.899,0.4314857411000001,2.4648735247999998,110.03271225600001
16:28:29.040,0.4579503594300001,2.6140480705999996,116.70210977200001
16:28:29.179,0.4851447886500001,2.7675326881999993,123.56756047400002
16:28:29.303,0.5133322393000002,2.925494875299999,130.62920792800003
16:28:29.434,0.5423452137600002,3.087743205899999,137.88693249600004
16:28:29.553,0.5721837120300002,3.254277679999999,145.34075810500005
16:28:29.712,0.6028955905300002,3.425122225899999,152.99061297200004
16:28:29.842,0.6343372799200002,3.600276843599999,160.83654495300004
16:28:29.965,0.6665566367000002,3.779813317599999,168.87860190300003
16:28:30.097,0.6997450866200002,3.963851289299999,177.11685560500004
16:28:30.245,0.7338069167700002,4.152366830499999,185.55113856500003
16:28:30.391,0.7688617683500002,4.345096730599999,194.18166613300002
16:28:30.513,0.8046703590300002,4.542088845899999,203.00784010700002
16:28:30.645,0.8410173348100002,4.743391032999998,212.03112010400002
16:28:30.772,0.8784051883900001,4.949553641199998,221.25002257900002
16:28:30.913,0.9164989246500002,5.160217747099998,230.66493038500002
16:28:31.115,0.9553703283000001,5.3754790635999985,240.27610672600002
16:28:31.260,0.9949476146300001,5.595050451899999,250.08338410800002
16:28:31.401,1.0350632860600002,5.819027624799999,260.08676253100003
16:28:31.525,1.0757891272600002,6.047410582299999,270.28621806800004
16:28:31.647,1.1172926358500002,6.280103611599999,280.68165500800006
16:28:31.780,1.15957381183,6.517154569199999,291.2731690620001
16:28:31.900,1.20260872691,6.7588984501999985,302.0608080850001
16:28:32.039,1.24630166825,7.004856690099999,313.0446199320001
16:28:32.174,1.29070049227,7.2552924994999985,324.2245088930001
16:28:32.289,1.33575734255,7.510181950099999,335.6004510400001
16:28:32.426,1.38171150134,7.769716467599999,347.17251815600014
16:28:32.545,1.4283715428100001,8.033608913399998,358.9405666750001
16:28:32.672,1.4756417540500002,8.302002856899998,370.90462052500015
16:28:32.806,1.5237614173100003,8.574730800499998,383.06472756100015
16:36:46.518,-0.00051445685,0.004094717800000001,0.196124969
16:36:46.627,-0.00149551413,0.012212368500000001,0.588087765
16:36:46.757,-0.00303888472,0.024257239300000004,1.1761994580000001
16:36:46.889,-0.0050249275,0.040420756200000005,1.9604121920000002
16:36:47.024,-0.00750149892,0.060655062600000004,2.94070204
16:36:47.151,-0.01049252719,0.0849362302,4.117116857
16:36:47.282,-0.01414158172,0.11328818730000001,5.4893695010000005
16:36:47.437,-0.01828116489,0.1457348622,7.057555693000001
16:36:47.627,-0.02283949204,0.18220447,8.821699360000002
16:36:47.775,-0.02788834783,0.2227448673,10.781800502000003
16:36:47.907,-0.03340380405,0.2673799824,12.937906975000004
16:36:48.021,-0.03945764537,0.3159901742,15.289899140000005
16:36:48.157,-0.04600201533,0.36871901209999997,17.837178786000006
16:36:48.285,-0.05303691393,0.4253511418,20.58091839800001
16:36:48.396,-0.060705910509999995,0.4860779893,23.520089067000008
16:36:48.637,-0.06905686155999999,0.550851698,26.65536077700001
16:36:48.757,-0.07794619770999998,0.6195765551,29.98725994700001
16:36:48.894,-0.08725427783999998,0.6922525606,33.51511659200001
16:36:49.007,-0.09710074306999997,0.7688079298999999,37.239193917000016
16:36:49.147,-0.10719845466999997,0.8493623041999999,41.161119043000014
16:36:49.267,-0.06775277126999996,0.9180751974999999,45.28711330900001
16:36:49.400,-0.037483562669999956,0.9402746097999999,49.60808398600001
16:36:49.567,0.0008135660300000527,0.9224690200999999,54.13968013300001
16:36:49.674,0.04266403633000006,0.9046424932019999,58.87264154000002
16:36:49.792,0.10685150663000006,0.8582247273039999,63.81299811700002
16:36:49.927,0.16133608103000008,0.8039136375059999,68.97962922400002
16:36:50.067,0.2472743104300001,0.7728637757079999,74.34779308100002
16:36:50.198,0.3727300068300001,0.7610791269099999,79.93306696800002
16:36:50.337,0.5513422602300002,0.7551598845119999,85.73109593500003
16:36:50.474,0.7064928876300003,0.7231857951139999,91.76635856200002
16:36:50.597,0.7908518560300003,0.6620461897159999,97.97499041600003
16:36:50.720,0.8612008484300003,0.6011727858279999,104.38587287000003
16:36:50.839,0.9868838648300003,0.54125950205,110.98105974800004
16:36:50.967,1.1330135512300004,0.48400524257199995,117.76689203000004
16:36:51.087,1.3041123406300004,0.43515278169399996,124.89701286200004
16:36:51.245,1.4841961791300005,0.38467619241599993,132.22318688000004
16:36:51.381,1.6637655607800006,0.3388446700379999,139.74232734500004
16:36:51.487,1.8436340452600006,0.29749071715999986,147.45783206600004
16:36:51.627,2.023586278531001,0.26047076438199984,155.36953353900003
16:36:51.777,2.203694045272001,0.22766517050399984,163.47759926800003
16:36:55.793,0.00010767702000000002,0.0044057846000000005,0.19600533100000003
16:36:55.923,0.00025124637800000006,0.013384851500000003,0.5880159930000001
16:36:56.057,0.0005264209860000001,0.026673990200000004,1.1760319860000001
16:36:56.181,0.001004985514,0.04451248290000001,1.9599815270000003
16:36:56.397,0.001567298833,0.06697211450000001,2.9399363990000005
16:36:56.517,0.0022851456220000003,0.09376574620000001,4.115944457
16:36:56.627,0.0030388847490000004,0.12498909080000002,5.487886063
16:36:56.767,0.0038763726670000007,0.16066607660000004,7.0556415690000005
16:36:56.877,0.004869394055000001,0.20086848810000005,8.819498116
16:36:56.997,0.005970092463000001,0.24559632530000006,10.779336066
16:36:57.139,0.007130611438000001,0.2947538754000001,12.935346840000001
16:36:57.277,0.008255238075,0.3483650667000001,15.287458655000002
16:37:16.897,0.00013160525,0.0044536412,0.19610104100000003
16:37:17.037,0.00037088752,0.0132412825,0.5882313400000001
16:37:17.161,0.00074177504,0.026386852100000004,1.176343042
16:37:17.277,0.001052841993,0.0440099912,1.9605557850000002
16:37:17.450,0.0014715859660000001,0.0662303409,2.940845642
16:37:17.567,0.001998006959,0.09295218830000002,4.1172843960000005
16:37:17.677,0.002584248519,0.12405589200000003,5.489752408000001
16:37:17.797,0.003326023549,0.15949359580000005,7.058201823000001
16:37:17.928,0.004175475599,0.19950458190000006,8.822752279000001
16:37:18.051,0.005132604669,0.24382563980000008,10.783355921000002
16:37:18.182,0.006077769626,0.2926003389000001,12.940084532000002
16:37:18.374,0.007154539833,0.34592439200000014,15.292985967000002
16:44:46.955,0.00046660043000000003,0.0044297129000000005,0.19607711400000002
16:44:47.080,0.0013998012900000001,0.013289138700000001,0.588303125
16:44:47.203,0.00282353079,0.026602205700000003,1.17670196
16:44:47.335,0.004689932480000001,0.04441677040000001,1.9611779089999999
16:44:47.493,0.007070791020000001,0.0667328328,2.941707044
16:44:47.675,0.009990034660000001,0.0937418186,4.118241510000001
16:44:47.793,0.013423735150000001,0.1252044456,5.4907334510000005
16:44:47.978,0.017276179620000002,0.1610728572,7.059302506000001
16:44:48.097,0.021571296280000003,0.2013709817,8.823876892000001
16:44:48.308,0.026213372210000002,0.24602703450000002,10.784600175000001
16:44:48.446,0.03136990499,0.29513672850000006,12.941376644000002
16:44:48.612,0.036873397040000006,0.34874792020000006,15.294278082000002
16:44:48.730,0.042795633070000005,0.40690846590000007,17.843352344000003
16:44:48.865,0.04920839774000001,0.46959443730000006,20.588408009000002
16:44:49.008,0.05599204993000001,0.5369015476000001,23.529564715000003
16:44:49.129,0.06324230255000002,0.6086862274000001,26.666822462000003
16:44:49.268,0.07088737090000002,0.6848766918000001,30.000253033000003
16:44:49.398,0.07892725498000003,0.7654490125000001,33.529832501
16:44:49.529,0.08729017012000002,0.8506185438,37.255656577
16:44:49.651,0.09602397278000002,0.9402417163,41.177605622
16:44:49.879,0.10522437587000003,1.0343424583,45.295775347
16:44:50.008,0.11481959469000003,1.1328729132,49.610189680000005
16:44:51.303,0.12488141394000003,1.2361680761,54.12077683700001
16:44:51.439,0.13533804892000004,1.3439886647000001,58.82756074600001
16:44:51.559,0.14614164317000003,1.4563107510000002,63.73049355200001
16:44:51.675,0.15724434025000003,1.5729189808000001,68.82955132700002
16:44:51.803,0.16876578131000003,1.6940765646000002,74.12485371000002
16:44:51.970,0.18070596635000002,1.8197117179000002,79.61618535100003
16:44:52.093,0.19308882358,1.9498244407000003,85.30376160000003
16:44:52.238,0.20589042479000003,2.0843429481,91.18763032100003
16:44:52.348,0.21903898527000004,2.2234347378000003,97.26767186600003
16:44:52.471,0.23270200260000004,2.3670519532000003,103.54374266900003
16:44:52.606,0.24680769212000003,2.5151467381000003,110.01581880300003
16:44:52.750,0.26140391028000004,2.6676473076000002,116.68406776100004
16:44:52.875,0.27641887242,2.8246733028000004,123.54834597700004
16:44:53.004,0.29178079383,2.9861768675,130.60872523400005
16:44:53.160,0.30758538742999997,3.1521819299000002,137.86515767700004
16:44:53.303,0.32385658145999996,3.3225927769,145.31769116100006
16:44:53.425,0.34059437591999997,3.4974333368000003,152.96625390300005
16:44:53.563,0.35772698611,3.6767753944000003,160.81103732500006
16:44:53.681,0.37539798139999997,3.8607146626000004,168.85189786100005
16:44:53.819,0.39351164887999995,4.0492272131,177.08878765500006
16:44:53.947,0.412115845,4.2423130459000005,185.52185027300007
16:44:54.075,0.43104307218,4.4398285916,194.15108571500008
16:44:54.208,0.45029333041999997,4.641845635,202.9763743430001
16:44:54.325,0.46996233264,4.8482923913,211.9978357950001
16:44:54.480,0.49007400705,5.0593602865000005,221.2153743610001
16:44:54.608,0.51055656898,5.2749296794000005,230.6290857510001
16:44:54.725,0.53143394664,5.494928785200001,240.2389938930001
16:44:54.840,0.5526343553599999,5.719405460500001,250.0449073660001
16:44:54.996,0.5743013645099999,5.948287920400001,260.0471133110001
16:44:55.118,0.5963392611799999,6.181528308600001,270.2454681530001
16:44:55.314,0.61881983004,6.419270194500001,280.6399479640001
16:44:55.433,0.64181485575,6.6613939367000015,291.2304091780001
16:44:55.564,0.6652286254399999,6.908019176600002,302.01709107200014
16:44:55.682,0.6890611391099999,7.159337339900001,312.99996971800016
16:46:48.812,0.00025124637000000004,0.004621138900000001,0.19629247200000002
16:46:48.932,0.0008255238,0.013695919,0.5886381300000001
16:46:49.056,0.00172283229,0.027320053100000005,1.177084829
16:46:49.188,0.0030149565099999998,0.045397828400000007,1.961752208
16:46:49.310,0.00472582471,0.06802495770000001,2.942544556
16:46:49.433,0.006951149760000001,0.09517751270000002,4.1194618730000006
16:46:49.576,0.009595218790000002,0.12692727830000003,5.492575942
16:46:49.699,0.012681960010000003,0.16308282850000003,7.061862835
16:46:49.826,0.016139588750000003,0.20371594820000002,8.827202914
16:46:49.936,0.019992033220000004,0.24880270910000002,10.78869189
16:46:50.109,0.024215365210000006,0.29848668060000005,12.946305835
16:46:50.325,0.028785656470000007,0.35283964720000005,15.300044749000001
16:46:50.469,0.03379861992000001,0.41150268560000003,17.849980415
16:46:50.601,0.03932604022000001,0.47454758030000005,20.595107851
16:46:50.726,0.04529613271000001,0.5418786185000001,23.536336328
16:46:50.860,0.05180461030000001,0.6137590107,26.673570136000002
16:46:50.981,0.058707903620000015,0.6900691158000001,30.007024624000003
16:46:51.116,0.06602994092000002,0.7708807186000001,33.536149445
16:46:51.244,0.07384250686000002,0.8561459626000001,37.261303524
16:46:51.400,0.08250452482000002,0.9457930629000001,41.179352267
16:46:51.539,0.09132207625000002,1.0400852301,45.293454196
16:46:51.651,0.10053444341000002,1.1387592536000002,49.604111802
16:46:51.853,0.11011769809000002,1.2417912054000002,54.110607234999996
16:46:51.976,0.12007184029000002,1.3493007267000001,58.813347275999995
16:46:52.097,0.13061222405000003,1.4610724632,63.71216443099999
16:46:52.405,0.14169099291000004,1.5773217692000001,68.807034772
16:46:52.582,0.15306886460000005,1.6980725729000001,74.09800615399999
16:46:52.705,0.16484155202000006,1.8232770178000002,79.58512643299999
16:46:52.839,0.17708083987000006,1.9529829604000002,85.26839560899998
16:46:53.226,0.18966708699000007,2.0870707593000004,91.14778975399997
16:46:53.398,0.20267207809000007,2.2255643428000003,97.22335672299997
16:46:53.509,0.21607188492000007,2.3685115675,103.49495294999997
16:46:53.640,0.22998614860000008,2.5158885051,109.96274592899996
16:46:53.759,0.2443191562600001,2.6677908684,116.62663994899997
16:46:53.897,0.2590709079000001,2.8243861551,123.48663500999996
16:46:54.025,0.2743131881800001,2.985435083,130.54280289499997
16:46:54.148,0.2900220688900001,3.1510572932,137.79502396599997
16:46:54.296,0.3061496935800001,3.3211331446,145.24332215099997
16:46:54.462,0.3227199904600001,3.4956865655000002,152.88760173899996
16:46:54.597,0.3398047441900001,3.6745979147,160.72793451299995
16:46:54.725,0.3572603854400001,3.8579389768000003,168.76434440099996
16:46:54.849,0.3751108424200001,4.0456858235,176.99687925799995
16:46:54.955,0.3934278998300001,4.2377905985,185.42541944599995
16:46:55.081,0.4120679883000001,4.4342533018,194.05013245799995
16:46:55.269,0.4311268207500001,4.635145718,202.87087472799996
16:46:55.394,0.4506043971800001,4.840635344800001,211.88781374999996
16:46:55.506,0.47047678934000015,5.0504828999,221.10075810299998
16:46:55.650,0.49076792548000014,5.2647123113,230.50980349699998
16:46:55.826,0.5114778056000001,5.483419292200001,240.11504564299997
16:46:55.977,0.5326542861500001,5.706555986000001,249.91643668599997
16:46:56.091,0.5542495106800001,5.934146321,259.91390484299995
16:46:56.504,0.5762874074000001,6.1661185123,270.10754582399994
16:46:56.642,0.5987201198500001,6.4025682731,280.49731177399997
16:46:56.777,0.62157157628,6.643352033999999,291.08310698199995
16:46:56.915,0.6448417766900001,6.888780861799999,301.8650510869999
16:46:57.060,0.6685546492900001,7.138782971899999,312.84316801599994
16:46:57.175,0.6927580505300001,7.393286579699999,324.0174577689999
16:46:57.306,0.71728448283,7.652219900399999,335.3878485629999
16:46:57.443,0.74220573086,7.915511149399999,346.9543643259999
16:46:57.562,0.76749786641,8.183208182999998,358.7170289859999
16:46:57.701,0.79325660239,8.455430642299998,370.6757468319999
16:46:57.839,0.8194340823499999,8.732154599299998,382.8305178639999
16:46:57.968,0.8459824498299999,9.013284340899997,395.1813420819999
16:46:58.112,0.87299741774,9.298843795399996,407.7281955579999
16:46:58.293,0.90031148848,9.588832962799996,420.4711500749999
16:46:58.430,0.9280682314099999,9.883299699699997,433.41022956099994
16:46:58.536,0.95624371832,10.182148292899996,446.5454100879999
16:46:58.653,0.98481402096,10.485618024999996,459.87671558399995
16:46:58.776,1.01387485224,10.793517469999996,473.40400248299994
16:46:58.897,1.0433544275000002,11.105966268999996,487.12727078499995
16:46:59.025,1.0732527467400002,11.422844780899997,501.04654441799994
16:46:59.158,1.1035698099600002,11.744248718499996,515.16194302
16:46:59.307,1.1342577607000002,12.070082368999996,529.473323025
16:46:59.431,1.1654123118700002,12.400273947799995,543.980947638
16:46:59.575,1.1969856070200002,12.734895239499995,558.684625437
16:46:59.713,1.2289776461500002,13.074041956899995,573.58447606
16:46:59.866,1.2613884292600002,13.417738028299995,588.6803080860001
16:46:59.980,1.2941461716400002,13.765863812599996,603.972265081
16:47:00.115,1.3272748015400002,14.118467166399995,619.4603949000001
16:47:00.295,1.3607982471700002,14.475428448499995,635.1446496880001
16:47:00.433,1.3947882932300002,14.836939084599996,651.0250055170001
16:47:00.571,1.4292449397200002,15.202951218399996,667.1015102430001
16:47:00.703,1.4640485454800003,15.573488777899994,683.3740681550001
16:47:00.837,1.4993187516700004,15.948384265699994,699.8427271080002
16:47:00.956,1.5349837735900005,16.327757322999993,716.5075828130002
16:47:01.076,1.5710196830300005,16.711751519199993,733.3686352700003
16:47:01.199,1.6074982646600005,17.100318997699993,750.4257169850002
16:47:01.326,1.6443716620200004,17.493340117399992,767.6789475970003
16:47:01.455,1.6816638033600004,17.89093451939999,785.1282313950003
16:47:01.676,1.7193507604300005,18.29293470599999,802.7735923070003
16:47:05.418,0.00049052864,0.0044536412,0.19600533100000003
16:47:05.628,0.0013998012600000003,0.0135284213,0.588159559
16:47:05.751,0.0027517460700000004,0.027032914300000002,1.176462684
16:47:06.125,0.00454636307,0.045038905000000004,1.960962561
16:47:06.265,0.006759724050000001,0.06757032140000001,2.941635262
16:47:06.401,0.009511470130000001,0.09462716350000001,4.118337221
16:47:06.532,0.012705888400000002,0.1261376468,5.491140221
16:47:06.665,0.0162951224,0.1620299864,7.059900696000001
16:47:07.137,0.020374885040000002,0.2024477517,8.824666502000001
16:47:07.326,0.025040889240000003,0.24755844040000002,10.785557277000002
16:47:07.462,0.030125637420000004,0.2971227703,12.942573021000003
16:47:07.600,0.035653057790000005,0.3510928848,15.295594096000002
16:47:07.702,0.04155136568000001,0.40958842500000003,17.844668357000003
16:47:07.833,0.04784448930000001,0.47258546290000003,20.589819732000002
16:47:07.954,0.05443671575000001,0.5401079265000001,23.531072148000003
16:47:08.078,0.06135197326000001,0.6121558158,26.668425605000003
16:47:08.212,0.06861419004000001,0.6886573463,30.001904031000002
16:47:08.359,0.07612765319,0.7696603744999999,33.531579209
